Time (s),Left Foot X,Left Foot Y,Right Foot X,Right Foot Y
0.7295970916748047,0.5808901190757751,1.011506199836731,0.5564244389533997,0.99195796251297
0.929610013961792,0.5282369256019592,0.8460689783096313,0.5053361654281616,0.7999032139778137
1.0034818649291992,0.5266419053077698,0.7922810912132263,0.48270440101623535,0.7448834776878357
1.0435521602630615,0.5050715208053589,0.6325581073760986,0.4434284269809723,0.5673611760139465
1.087108850479126,0.5088979601860046,0.6603633165359497,0.44209855794906616,0.636475145816803
1.1269710063934326,0.5549565553665161,0.5838049054145813,0.46094733476638794,0.5939158201217651
1.1674110889434814,0.535129189491272,0.6679804921150208,0.442946195602417,0.6578518152236938
1.210310935974121,0.5299955010414124,0.5720816850662231,0.439931720495224,0.5597259998321533
1.248000144958496,0.5152535438537598,0.6401644945144653,0.4341031014919281,0.6188480854034424
1.2918479442596436,0.5153302550315857,0.6661808490753174,0.43899625539779663,0.6273024678230286
1.3322689533233643,0.517829179763794,0.6743431687355042,0.4447823166847229,0.6426529288291931
1.3793461322784424,0.5182541012763977,0.6558104157447815,0.4361608922481537,0.6383576989173889
1.4150679111480713,0.5010576844215393,0.6547320485115051,0.40679997205734253,0.6456279754638672
1.4538400173187256,0.5028915405273438,0.7515879273414612,0.4160288870334625,0.7960590720176697
1.4970319271087646,0.5331703424453735,0.7532252669334412,0.4227360188961029,0.8036312460899353
1.53749418258667,0.5344816446304321,0.86065274477005,0.4319334626197815,0.9087981581687927
1.5782029628753662,0.49894970655441284,1.1073248386383057,0.4011085033416748,1.171050786972046
1.6179580688476562,0.49440544843673706,1.2359018325805664,0.3777026832103729,1.2669169902801514
1.6588389873504639,0.4996492266654968,1.434484839439392,0.3781166672706604,1.458217740058899
1.699599027633667,0.501785933971405,1.6045254468917847,0.3578009009361267,1.6235363483428955
1.742433786392212,0.5037714838981628,1.7435319423675537,0.35787448287010193,1.7420951128005981
1.7861220836639404,0.529058575630188,1.9655123949050903,0.37191638350486755,1.970104455947876
1.8292880058288574,0.5411637425422668,1.9627798795700073,0.3782656192779541,1.9865046739578247
1.8643369674682617,0.5710514783859253,2.058967113494873,0.4150177538394928,2.055027484893799
1.906682014465332,0.5721989870071411,2.1932473182678223,0.41835111379623413,2.185558319091797
1.953287124633789,0.5632132291793823,2.2719931602478027,0.41587409377098083,2.239103317260742
1.9890358448028564,0.5596334338188171,2.333010673522949,0.4051083028316498,2.323192834854126
2.0344159603118896,0.5563088059425354,2.389542818069458,0.4026264250278473,2.3642826080322266
2.0703859329223633,0.5571996569633484,2.4207959175109863,0.40499645471572876,2.4085657596588135
2.1122429370880127,0.5625062584877014,2.4360463619232178,0.4050593972206116,2.4232373237609863
2.1533091068267822,0.5629855394363403,2.4891531467437744,0.4014008045196533,2.466942310333252
2.192202091217041,0.5724709630012512,2.541210889816284,0.404014527797699,2.5326435565948486
